filename,breed,family
basset_hound_177,basset hound,dog
basset_hound_178,basset hound,dog
basset_hound_179,basset hound,dog
basset_hound_18,basset hound,dog
basset_hound_180,basset hound,dog
basset_hound_181,basset hound,dog
basset_hound_182,basset hound,dog
basset_hound_183,basset hound,dog
basset_hound_184,basset hound,dog
basset_hound_185,basset hound,dog
basset_hound_186,basset hound,dog
basset_hound_187,basset hound,dog
basset_hound_188,basset hound,dog
basset_hound_189,basset hound,dog
basset_hound_19,basset hound,dog
basset_hound_190,basset hound,dog
basset_hound_191,basset hound,dog
basset_hound_192,basset hound,dog
basset_hound_193,basset hound,dog
basset_hound_194,basset hound,dog
basset_hound_195,basset hound,dog
basset_hound_196,basset hound,dog
basset_hound_197,basset hound,dog
basset_hound_198,basset hound,dog
basset_hound_199,basset hound,dog
basset_hound_2,basset hound,dog
basset_hound_20,basset hound,dog
basset_hound_200,basset hound,dog
basset_hound_21,basset hound,dog
basset_hound_22,basset hound,dog
basset_hound_23,basset hound,dog
basset_hound_24,basset hound,dog
basset_hound_25,basset hound,dog
basset_hound_26,basset hound,dog
basset_hound_27,basset hound,dog
basset_hound_28,basset hound,dog
basset_hound_29,basset hound,dog
basset_hound_3,basset hound,dog
basset_hound_30,basset hound,dog
basset_hound_31,basset hound,dog
basset_hound_32,basset hound,dog
basset_hound_33,basset hound,dog
basset_hound_34,basset hound,dog
basset_hound_35,basset hound,dog
basset_hound_36,basset hound,dog
basset_hound_37,basset hound,dog
basset_hound_38,basset hound,dog
basset_hound_39,basset hound,dog
basset_hound_4,basset hound,dog
basset_hound_40,basset hound,dog
basset_hound_41,basset hound,dog
basset_hound_42,basset hound,dog
basset_hound_43,basset hound,dog
basset_hound_44,basset hound,dog
basset_hound_45,basset hound,dog
basset_hound_46,basset hound,dog
basset_hound_47,basset hound,dog
basset_hound_48,basset hound,dog
basset_hound_49,basset hound,dog
basset_hound_5,basset hound,dog
basset_hound_50,basset hound,dog
basset_hound_51,basset hound,dog
basset_hound_52,basset hound,dog
basset_hound_53,basset hound,dog
basset_hound_54,basset hound,dog
basset_hound_55,basset hound,dog
basset_hound_56,basset hound,dog
basset_hound_57,basset hound,dog
basset_hound_58,basset hound,dog
basset_hound_59,basset hound,dog
basset_hound_6,basset hound,dog
basset_hound_60,basset hound,dog
basset_hound_61,basset hound,dog
basset_hound_62,basset hound,dog
basset_hound_63,basset hound,dog
basset_hound_64,basset hound,dog
basset_hound_65,basset hound,dog
basset_hound_66,basset hound,dog
basset_hound_67,basset hound,dog
basset_hound_68,basset hound,dog
basset_hound_69,basset hound,dog
basset_hound_7,basset hound,dog
basset_hound_70,basset hound,dog
basset_hound_71,basset hound,dog
basset_hound_72,basset hound,dog
basset_hound_73,basset hound,dog
basset_hound_74,basset hound,dog
basset_hound_75,basset hound,dog
basset_hound_76,basset hound,dog
basset_hound_77,basset hound,dog
basset_hound_78,basset hound,dog
basset_hound_79,basset hound,dog
basset_hound_8,basset hound,dog
basset_hound_80,basset hound,dog
basset_hound_81,basset hound,dog
basset_hound_82,basset hound,dog
basset_hound_83,basset hound,dog
basset_hound_84,basset hound,dog
basset_hound_85,basset hound,dog
basset_hound_86,basset hound,dog
basset_hound_87,basset hound,dog
basset_hound_88,basset hound,dog
basset_hound_89,basset hound,dog
basset_hound_9,basset hound,dog
basset_hound_90,basset hound,dog
basset_hound_91,basset hound,dog
basset_hound_92,basset hound,dog
basset_hound_93,basset hound,dog
basset_hound_94,basset hound,dog
basset_hound_95,basset hound,dog
basset_hound_96,basset hound,dog
basset_hound_97,basset hound,dog
basset_hound_98,basset hound,dog
basset_hound_99,basset hound,dog
beagle_1,beagle,dog
beagle_10,beagle,dog
beagle_100,beagle,dog
beagle_101,beagle,dog
beagle_102,beagle,dog
beagle_103,beagle,dog
beagle_104,beagle,dog
beagle_105,beagle,dog
beagle_107,beagle,dog
beagle_108,beagle,dog
beagle_109,beagle,dog
beagle_110,beagle,dog
beagle_111,beagle,dog
beagle_112,beagle,dog
beagle_113,beagle,dog
beagle_114,beagle,dog
beagle_115,beagle,dog
beagle_116,beagle,dog
beagle_117,beagle,dog
beagle_118,beagle,dog
beagle_119,beagle,dog
beagle_12,beagle,dog
beagle_120,beagle,dog
beagle_121,beagle,dog
beagle_122,beagle,dog
beagle_123,beagle,dog
beagle_124,beagle,dog
beagle_125,beagle,dog
beagle_126,beagle,dog
beagle_127,beagle,dog
beagle_128,beagle,dog
beagle_129,beagle,dog
beagle_13,beagle,dog
beagle_130,beagle,dog
beagle_131,beagle,dog
beagle_133,beagle,dog
beagle_134,beagle,dog
beagle_135,beagle,dog
beagle_136,beagle,dog
beagle_137,beagle,dog
beagle_138,beagle,dog
beagle_139,beagle,dog
beagle_14,beagle,dog
beagle_140,beagle,dog
beagle_141,beagle,dog
beagle_142,beagle,dog
beagle_143,beagle,dog
beagle_144,beagle,dog
beagle_145,beagle,dog
beagle_146,beagle,dog
beagle_147,beagle,dog
beagle_148,beagle,dog
beagle_149,beagle,dog
beagle_15,beagle,dog
beagle_150,beagle,dog
beagle_151,beagle,dog
beagle_152,beagle,dog
beagle_153,beagle,dog
beagle_154,beagle,dog
beagle_155,beagle,dog
beagle_156,beagle,dog
beagle_157,beagle,dog
beagle_158,beagle,dog
beagle_16,beagle,dog
beagle_160,beagle,dog
beagle_161,beagle,dog
beagle_162,beagle,dog
beagle_163,beagle,dog
beagle_164,beagle,dog
beagle_165,beagle,dog
beagle_166,beagle,dog
beagle_167,beagle,dog
beagle_168,beagle,dog
beagle_169,beagle,dog
beagle_17,beagle,dog
beagle_170,beagle,dog
beagle_171,beagle,dog
beagle_172,beagle,dog
beagle_173,beagle,dog
beagle_174,beagle,dog
beagle_175,beagle,dog
beagle_176,beagle,dog
beagle_177,beagle,dog
beagle_178,beagle,dog
beagle_179,beagle,dog
beagle_18,beagle,dog
beagle_180,beagle,dog
beagle_181,beagle,dog
beagle_182,beagle,dog
beagle_183,beagle,dog
beagle_184,beagle,dog
beagle_185,beagle,dog
beagle_186,beagle,dog
beagle_187,beagle,dog
beagle_188,beagle,dog
beagle_189,beagle,dog
beagle_19,beagle,dog
beagle_190,beagle,dog
beagle_191,beagle,dog
beagle_192,beagle,dog
beagle_193,beagle,dog
beagle_194,beagle,dog
beagle_195,beagle,dog
beagle_196,beagle,dog
beagle_197,beagle,dog
beagle_198,beagle,dog
beagle_199,beagle,dog
beagle_2,beagle,dog
beagle_20,beagle,dog
beagle_200,beagle,dog
beagle_201,beagle,dog
beagle_202,beagle,dog
beagle_203,beagle,dog
beagle_204,beagle,dog
beagle_21,beagle,dog
beagle_22,beagle,dog
beagle_23,beagle,dog
beagle_24,beagle,dog
beagle_25,beagle,dog
beagle_26,beagle,dog
beagle_27,beagle,dog
beagle_28,beagle,dog
beagle_29,beagle,dog
beagle_3,beagle,dog
beagle_30,beagle,dog
beagle_31,beagle,dog
beagle_32,beagle,dog
beagle_33,beagle,dog
beagle_34,beagle,dog
beagle_35,beagle,dog
beagle_36,beagle,dog
beagle_37,beagle,dog
beagle_38,beagle,dog
beagle_39,beagle,dog
beagle_4,beagle,dog
beagle_40,beagle,dog
beagle_41,beagle,dog
beagle_42,beagle,dog
beagle_43,beagle,dog
beagle_44,beagle,dog
beagle_45,beagle,dog
beagle_46,beagle,dog
beagle_47,beagle,dog
beagle_48,beagle,dog
beagle_49,beagle,dog
beagle_5,beagle,dog
beagle_50,beagle,dog
beagle_51,beagle,dog
beagle_52,beagle,dog
beagle_53,beagle,dog
beagle_54,beagle,dog
beagle_55,beagle,dog
beagle_56,beagle,dog
beagle_57,beagle,dog
beagle_58,beagle,dog
beagle_59,beagle,dog
beagle_6,beagle,dog
beagle_60,beagle,dog
beagle_61,beagle,dog
beagle_62,beagle,dog
beagle_63,beagle,dog
beagle_64,beagle,dog
beagle_65,beagle,dog
beagle_66,beagle,dog
beagle_67,beagle,dog
beagle_68,beagle,dog
beagle_69,beagle,dog
beagle_7,beagle,dog
beagle_70,beagle,dog
beagle_71,beagle,dog
beagle_72,beagle,dog
beagle_73,beagle,dog
beagle_74,beagle,dog
beagle_75,beagle,dog
beagle_76,beagle,dog
beagle_77,beagle,dog
beagle_78,beagle,dog
beagle_79,beagle,dog
beagle_8,beagle,dog
beagle_80,beagle,dog
beagle_81,beagle,dog
beagle_82,beagle,dog
beagle_83,beagle,dog
beagle_84,beagle,dog
beagle_85,beagle,dog
beagle_86,beagle,dog
beagle_87,beagle,dog
beagle_88,beagle,dog
beagle_89,beagle,dog
beagle_9,beagle,dog
beagle_90,beagle,dog
beagle_91,beagle,dog
beagle_92,beagle,dog
beagle_93,beagle,dog
beagle_94,beagle,dog
beagle_95,beagle,dog
beagle_96,beagle,dog
beagle_97,beagle,dog
beagle_98,beagle,dog
beagle_99,beagle,dog
Bengal_1,Bengal,cat
Bengal_10,Bengal,cat
Bengal_100,Bengal,cat
Bengal_101,Bengal,cat
Bengal_102,Bengal,cat
Bengal_103,Bengal,cat
Bengal_104,Bengal,cat
Bengal_105,Bengal,cat
Bengal_106,Bengal,cat
Bengal_107,Bengal,cat
Bengal_108,Bengal,cat
Bengal_109,Bengal,cat
Bengal_11,Bengal,cat
Bengal_110,Bengal,cat
Bengal_111,Bengal,cat
Bengal_112,Bengal,cat
Bengal_113,Bengal,cat
Bengal_114,Bengal,cat
Bengal_115,Bengal,cat
Bengal_116,Bengal,cat
Bengal_117,Bengal,cat
Bengal_118,Bengal,cat
Bengal_119,Bengal,cat
Bengal_12,Bengal,cat
Bengal_120,Bengal,cat
Bengal_121,Bengal,cat
Bengal_122,Bengal,cat
Bengal_123,Bengal,cat
Bengal_124,Bengal,cat
Bengal_125,Bengal,cat
Bengal_126,Bengal,cat
Bengal_127,Bengal,cat
Bengal_128,Bengal,cat
Bengal_129,Bengal,cat
Bengal_13,Bengal,cat
Bengal_130,Bengal,cat
Bengal_131,Bengal,cat
Bengal_132,Bengal,cat
Bengal_133,Bengal,cat
Bengal_134,Bengal,cat
Bengal_135,Bengal,cat
Bengal_136,Bengal,cat
Bengal_137,Bengal,cat
Bengal_138,Bengal,cat
Bengal_139,Bengal,cat
Bengal_14,Bengal,cat
Bengal_140,Bengal,cat
Bengal_141,Bengal,cat
Bengal_142,Bengal,cat
Bengal_143,Bengal,cat
Bengal_144,Bengal,cat
Bengal_145,Bengal,cat
Bengal_146,Bengal,cat
Bengal_147,Bengal,cat
Bengal_148,Bengal,cat
Bengal_149,Bengal,cat
Bengal_15,Bengal,cat
Bengal_150,Bengal,cat
Bengal_151,Bengal,cat
Bengal_152,Bengal,cat
Bengal_153,Bengal,cat
Bengal_154,Bengal,cat
Bengal_155,Bengal,cat
Bengal_156,Bengal,cat
Bengal_157,Bengal,cat
Bengal_158,Bengal,cat
Bengal_159,Bengal,cat
Bengal_16,Bengal,cat
Bengal_160,Bengal,cat
Bengal_161,Bengal,cat
Bengal_162,Bengal,cat
Bengal_163,Bengal,cat
Bengal_164,Bengal,cat
Bengal_165,Bengal,cat
Bengal_166,Bengal,cat
Bengal_167,Bengal,cat
Bengal_168,Bengal,cat
Bengal_169,Bengal,cat
Bengal_17,Bengal,cat
Bengal_170,Bengal,cat
Bengal_171,Bengal,cat
Bengal_172,Bengal,cat
Bengal_173,Bengal,cat
Bengal_174,Bengal,cat
Bengal_175,Bengal,cat
Bengal_176,Bengal,cat
Bengal_177,Bengal,cat
Bengal_178,Bengal,cat
Bengal_179,Bengal,cat
Bengal_18,Bengal,cat
Bengal_180,Bengal,cat
Bengal_182,Bengal,cat
Bengal_183,Bengal,cat
Bengal_184,Bengal,cat
Bengal_185,Bengal,cat
Bengal_186,Bengal,cat
Bengal_187,Bengal,cat
Bengal_188,Bengal,cat
Bengal_189,Bengal,cat
Bengal_19,Bengal,cat
Bengal_190,Bengal,cat
Bengal_191,Bengal,cat
Bengal_192,Bengal,cat
Bengal_193,Bengal,cat
Bengal_194,Bengal,cat
Bengal_195,Bengal,cat
Bengal_196,Bengal,cat
Bengal_197,Bengal,cat
Bengal_198,Bengal,cat
Bengal_199,Bengal,cat
Bengal_2,Bengal,cat
Bengal_20,Bengal,cat
Bengal_200,Bengal,cat
Bengal_201,Bengal,cat
Bengal_21,Bengal,cat
Bengal_22,Bengal,cat
Bengal_23,Bengal,cat
Bengal_24,Bengal,cat
Bengal_25,Bengal,cat
Bengal_26,Bengal,cat
Bengal_27,Bengal,cat
Bengal_28,Bengal,cat
Bengal_29,Bengal,cat
Bengal_3,Bengal,cat
Bengal_30,Bengal,cat
Bengal_31,Bengal,cat
Bengal_32,Bengal,cat
Bengal_33,Bengal,cat
Bengal_34,Bengal,cat
Bengal_35,Bengal,cat
Bengal_36,Bengal,cat
Bengal_37,Bengal,cat
Bengal_38,Bengal,cat
Bengal_39,Bengal,cat
Bengal_4,Bengal,cat
Bengal_40,Bengal,cat
Bengal_41,Bengal,cat
Bengal_42,Bengal,cat
Bengal_43,Bengal,cat
Bengal_44,Bengal,cat
Bengal_45,Bengal,cat
Bengal_46,Bengal,cat
Bengal_47,Bengal,cat
Bengal_48,Bengal,cat
Bengal_49,Bengal,cat
Bengal_5,Bengal,cat
Bengal_50,Bengal,cat
Bengal_51,Bengal,cat
Bengal_52,Bengal,cat
Bengal_53,Bengal,cat
Bengal_54,Bengal,cat
Bengal_55,Bengal,cat
Bengal_56,Bengal,cat
Bengal_57,Bengal,cat
Bengal_58,Bengal,cat
Bengal_59,Bengal,cat
Bengal_6,Bengal,cat
Bengal_60,Bengal,cat
Bengal_61,Bengal,cat
Bengal_62,Bengal,cat
Bengal_63,Bengal,cat
Bengal_64,Bengal,cat
Bengal_65,Bengal,cat
Bengal_66,Bengal,cat
Bengal_67,Bengal,cat
Bengal_68,Bengal,cat
Bengal_69,Bengal,cat
Bengal_7,Bengal,cat
Bengal_70,Bengal,cat
Bengal_71,Bengal,cat
Bengal_72,Bengal,cat
Bengal_73,Bengal,cat
Bengal_74,Bengal,cat
Bengal_75,Bengal,cat
Bengal_76,Bengal,cat
Bengal_77,Bengal,cat
Bengal_78,Bengal,cat
Bengal_79,Bengal,cat
Bengal_8,Bengal,cat
Bengal_80,Bengal,cat
Bengal_81,Bengal,cat
Bengal_82,Bengal,cat
Bengal_83,Bengal,cat
Bengal_84,Bengal,cat
Bengal_85,Bengal,cat
Bengal_86,Bengal,cat
Bengal_87,Bengal,cat
Bengal_88,Bengal,cat
Bengal_89,Bengal,cat
Bengal_9,Bengal,cat
Bengal_90,Bengal,cat
Bengal_91,Bengal,cat
Bengal_92,Bengal,cat
Bengal_93,Bengal,cat
Bengal_94,Bengal,cat
Bengal_95,Bengal,cat
Bengal_96,Bengal,cat
Bengal_97,Bengal,cat
Bengal_98,Bengal,cat
Bengal_99,Bengal,cat
Birman_1,Birman,cat
Birman_10,Birman,cat
Birman_100,Birman,cat
Birman_101,Birman,cat
Birman_102,Birman,cat
Birman_103,Birman,cat
Birman_104,Birman,cat
Birman_105,Birman,cat
Birman_106,Birman,cat
Birman_107,Birman,cat
Birman_108,Birman,cat
Birman_109,Birman,cat
Birman_11,Birman,cat
Birman_110,Birman,cat
Birman_111,Birman,cat
Birman_112,Birman,cat
Birman_113,Birman,cat
Birman_114,Birman,cat
Birman_115,Birman,cat
Birman_116,Birman,cat
Birman_117,Birman,cat
Birman_118,Birman,cat
Birman_119,Birman,cat
Birman_12,Birman,cat
Birman_120,Birman,cat
Birman_121,Birman,cat
Birman_122,Birman,cat
Birman_123,Birman,cat
Birman_124,Birman,cat
Birman_125,Birman,cat
Birman_126,Birman,cat
Birman_127,Birman,cat
Birman_128,Birman,cat
Birman_129,Birman,cat
Birman_13,Birman,cat
Birman_130,Birman,cat
Birman_131,Birman,cat
Birman_132,Birman,cat
Birman_133,Birman,cat
Birman_134,Birman,cat
Birman_135,Birman,cat
Birman_136,Birman,cat
Birman_137,Birman,cat
Birman_138,Birman,cat
Birman_139,Birman,cat
Birman_14,Birman,cat
Birman_140,Birman,cat
Birman_141,Birman,cat
Birman_142,Birman,cat
Birman_143,Birman,cat
Birman_144,Birman,cat
Birman_145,Birman,cat
Birman_146,Birman,cat
Birman_147,Birman,cat
Birman_148,Birman,cat
Birman_149,Birman,cat
Birman_15,Birman,cat
Birman_150,Birman,cat
Birman_151,Birman,cat
Birman_152,Birman,cat
Birman_153,Birman,cat
Birman_154,Birman,cat
Birman_155,Birman,cat
Birman_156,Birman,cat
Birman_157,Birman,cat
Birman_158,Birman,cat
Birman_159,Birman,cat
Birman_16,Birman,cat
Birman_160,Birman,cat
Birman_161,Birman,cat
Birman_162,Birman,cat
Birman_163,Birman,cat
Birman_164,Birman,cat
Birman_165,Birman,cat
Birman_166,Birman,cat
Birman_167,Birman,cat
Birman_168,Birman,cat
Birman_169,Birman,cat
Birman_17,Birman,cat
Birman_170,Birman,cat
Birman_171,Birman,cat
Birman_172,Birman,cat
Birman_173,Birman,cat
Birman_174,Birman,cat
Birman_175,Birman,cat
Birman_176,Birman,cat
Birman_177,Birman,cat
Birman_178,Birman,cat
Birman_179,Birman,cat
Birman_18,Birman,cat
Birman_180,Birman,cat
Birman_181,Birman,cat
Birman_182,Birman,cat
Birman_183,Birman,cat
Birman_184,Birman,cat
Birman_185,Birman,cat
Birman_186,Birman,cat
Birman_187,Birman,cat
Birman_188,Birman,cat
Birman_189,Birman,cat
Birman_19,Birman,cat
Birman_190,Birman,cat
Birman_191,Birman,cat
Birman_192,Birman,cat
Birman_193,Birman,cat
Birman_194,Birman,cat
Birman_196,Birman,cat
Birman_197,Birman,cat
Birman_198,Birman,cat
Birman_199,Birman,cat
Birman_2,Birman,cat
Birman_20,Birman,cat
Birman_200,Birman,cat
Birman_201,Birman,cat
Birman_21,Birman,cat
Birman_22,Birman,cat
Birman_23,Birman,cat
Birman_24,Birman,cat
Birman_25,Birman,cat
Birman_26,Birman,cat
Birman_27,Birman,cat
Birman_28,Birman,cat
Birman_29,Birman,cat
Birman_3,Birman,cat
Birman_30,Birman,cat
Birman_31,Birman,cat
Birman_32,Birman,cat
Birman_33,Birman,cat
Birman_34,Birman,cat
Birman_35,Birman,cat
Birman_36,Birman,cat
Birman_37,Birman,cat
Birman_38,Birman,cat
Birman_39,Birman,cat
Birman_4,Birman,cat
Birman_40,Birman,cat
Birman_41,Birman,cat
Birman_42,Birman,cat
Birman_43,Birman,cat
Birman_44,Birman,cat
Birman_45,Birman,cat
Birman_46,Birman,cat
Birman_47,Birman,cat
Birman_48,Birman,cat
Birman_49,Birman,cat
Birman_5,Birman,cat
Birman_50,Birman,cat
Birman_51,Birman,cat
Birman_52,Birman,cat
Birman_53,Birman,cat
Birman_54,Birman,cat
Birman_55,Birman,cat
Birman_56,Birman,cat
Birman_57,Birman,cat
Birman_58,Birman,cat
Birman_59,Birman,cat
Birman_6,Birman,cat
Birman_60,Birman,cat
Birman_61,Birman,cat
Birman_62,Birman,cat
Birman_63,Birman,cat
Birman_64,Birman,cat
Birman_65,Birman,cat
Birman_66,Birman,cat
Birman_67,Birman,cat
Birman_68,Birman,cat
Birman_69,Birman,cat
Birman_7,Birman,cat
